uniqueid,plotid,date,year,method,subsample,position,co2_c_flux_kg_ha_day,co2_r2,n2o_n_flux_g_ha_day,n2o_r2,nh3_n_flux_g_ha_day,nh3_r2,ch4_c_flux_g_ha_day,ch4_r2,soil_moisture_5cm,soil_temperature_5cm,soil_nitrate_n_0_10cm,soil_ammonium_n_0_10cm,month,day_of_year,quarter,is_growing_season,season
BRADFORD.A,105.0,2013-07-01,2013.0,PAS,1.0,on_fert_band,8.940903436,0.9982329602,3.11898,0.777004,,,,,20.7333,21.0,,,7,182,3,1,summer
BRADFORD.A,301.0,2013-07-01,2013.0,PAS,1.0,on_fert_band,13.64687322,0.9992102891,1.95683,0.250896,,,,,16.7,29.0,,,7,182,3,1,summer
BRADFORD.A,302.0,2013-07-01,2013.0,PAS,1.0,on_fert_band,12.02354539,0.9987808924,1.9662,0.302845,,,,,18.0,28.0,,,7,182,3,1,summer
BRADFORD.A,303.0,2013-07-01,2013.0,PAS,1.0,on_fert_band,12.76670821,0.9988972512,2.35033,0.409952,,,,,16.5667,26.0,,,7,182,3,1,summer
BRADFORD.A,304.0,2013-07-01,2013.0,PAS,1.0,on_fert_band,8.680646069,0.999853246,-1.06683,0.0578252,,,,,19.8667,24.0,,,7,182,3,1,summer
BRADFORD.A,305.0,2013-07-01,2013.0,PAS,1.0,on_fert_band,8.924271273,0.9997304621,5.08766,0.826602,,,,,17.1667,22.0,,,7,182,3,1,summer
BRADFORD.A,101.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,18.18470066,0.9997982186,18.9843,0.8869,,,,,15.0,32.0,,,7,186,3,1,summer
BRADFORD.A,102.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,11.48065798,0.9988033042,12.1718,0.805875,,,,,9.23333,31.0,,,7,186,3,1,summer
BRADFORD.A,103.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,12.13863167,0.9992718111,3.04901,0.143443,,,,,9.13333,31.0,,,7,186,3,1,summer
BRADFORD.A,104.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,12.72397992,0.9990601713,4.1698,0.28586,,,,,11.6,31.0,,,7,186,3,1,summer
BRADFORD.A,105.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,10.28140904,0.9987280225,9.50623,0.918347,,,,,21.1333,31.0,,,7,186,3,1,summer
BRADFORD.A,301.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,7.802850037,0.9965686522,4.39418,0.636847,,,,,15.2333,24.0,,,7,186,3,1,summer
BRADFORD.A,302.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,6.32831226,0.9973317153,1.03892,0.191667,,,,,13.7333,25.0,,,7,186,3,1,summer
BRADFORD.A,303.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,7.599516539,0.9973998076,1.34562,0.273084,,,,,11.3333,26.0,,,7,186,3,1,summer
BRADFORD.A,304.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,6.528044368,0.9992848762,0.998129,0.170582,,,,,13.3,28.0,,,7,186,3,1,summer
BRADFORD.A,305.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,7.991207918,0.9998762717,7.08831,0.725004,,,,,11.4,28.0,,,7,186,3,1,summer
BRADFORD.A,401.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,9.934433754,0.999208828,2.79812,0.303754,,,,,10.2,28.0,,,7,186,3,1,summer
BRADFORD.A,402.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,9.31441387,0.997376049,4.58675,0.51292,,,,,13.2,30.0,,,7,186,3,1,summer
BRADFORD.A,403.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,9.397699019,0.9965796662,-0.295128,0.00315007,,,,,15.4333,27.0,,,7,186,3,1,summer
BRADFORD.A,404.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,10.34775371,0.9998919375,4.5257,0.56117,,,,,9.1,27.0,,,7,186,3,1,summer
BRADFORD.A,405.0,2013-07-05,2013.0,PAS,1.0,on_fert_band,13.20441613,0.9978254215,3.93477,0.434714,,,,,11.3333,32.0,,,7,186,3,1,summer
BRADFORD.A,101.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,13.67617374,0.9995598332,5.78731,0.800065,,,,,20.7667,25.0,,,7,192,3,1,summer
BRADFORD.A,102.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,11.80342189,0.9990902447,6.08346,0.624954,,,,,26.5333,25.0,,,7,192,3,1,summer
BRADFORD.A,103.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,14.62916489,0.999179242,4.7042,0.80374,,,,,19.7333,26.0,,,7,192,3,1,summer
BRADFORD.A,104.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,14.92789809,0.9985582884,3.80087,0.612334,,,,,24.9667,27.0,,,7,192,3,1,summer
BRADFORD.A,105.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,14.65070169,0.9993217651,18.9517,0.93274,,,,,26.4667,27.0,,,7,192,3,1,summer
BRADFORD.A,201.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,13.36267008,0.9997619142,2.24092,0.429084,,,,,30.2333,28.0,,,7,192,3,1,summer
BRADFORD.A,202.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,18.09729522,0.9992990644,0.244662,0.00379608,,,,,22.9333,28.0,,,7,192,3,1,summer
BRADFORD.A,203.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,20.79095953,0.9995977683,6.93708,0.621993,,,,,25.2,30.0,,,7,192,3,1,summer
BRADFORD.A,204.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,18.38988924,0.9997482701,0.126789,0.00107952,,,,,27.4,30.0,,,7,192,3,1,summer
BRADFORD.A,205.0,2013-07-11,2013.0,PAS,1.0,on_fert_band,17.47468335,0.9996476249,5.69684,0.355871,,,,,24.5333,30.0,,,7,192,3,1,summer
BRADFORD.A,301.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,12.01335533,0.9977639858,4.56552,0.65737,,,,,21.1333,22.0,,,7,193,3,1,summer
BRADFORD.A,302.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,10.40743307,0.998836654,4.26982,0.697059,,,,,21.8667,24.0,,,7,193,3,1,summer
BRADFORD.A,303.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,11.54505839,0.9986504719,2.17625,0.257245,,,,,19.5333,25.0,,,7,193,3,1,summer
BRADFORD.A,304.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,9.137237482,0.9975052025,-0.331534,0.00411983,,,,,15.5667,25.0,,,7,193,3,1,summer
BRADFORD.A,305.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,11.86582553,0.999081208,4.21386,0.554816,,,,,21.7333,25.0,,,7,193,3,1,summer
BRADFORD.A,401.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,13.43093271,0.9979128506,5.6681,0.938055,,,,,20.8333,25.0,,,7,193,3,1,summer
BRADFORD.A,402.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,12.84054533,0.9994706245,2.48834,0.104552,,,,,17.2667,30.0,,,7,193,3,1,summer
BRADFORD.A,403.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,14.01066138,0.9991604943,2.32136,0.103403,,,,,23.7333,26.0,,,7,193,3,1,summer
BRADFORD.A,404.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,12.82444497,0.998874353,8.83576,0.70742,,,,,16.5,26.0,,,7,193,3,1,summer
BRADFORD.A,405.0,2013-07-12,2013.0,PAS,1.0,on_fert_band,16.87527484,0.9997392995,1.69123,0.0666985,,,,,18.8333,27.0,,,7,193,3,1,summer
BRADFORD.A,101.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,10.99203341,0.999605904,7.49657,0.792653,,,,,16.2,22.0,,,7,194,3,1,summer
BRADFORD.A,102.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,8.686186056,0.9993074486,3.53063,0.794832,,,,,18.9333,22.0,,,7,194,3,1,summer
BRADFORD.A,103.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,8.414531047,0.9970257255,5.50688,0.765804,,,,,14.4333,22.0,,,7,194,3,1,summer
BRADFORD.A,104.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,10.08096787,0.9991679743,3.96965,0.483659,,,,,14.7,24.0,,,7,194,3,1,summer
BRADFORD.A,105.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,7.504806755,0.9969176852,12.1592,0.947916,,,,,16.8,24.0,,,7,194,3,1,summer
BRADFORD.A,201.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,7.147362259,0.9958381788,3.02571,0.615383,,,,,20.5,24.0,,,7,194,3,1,summer
BRADFORD.A,202.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,8.997097581,0.9949641161,18.7071,0.076721,,,,,18.0,26.0,,,7,194,3,1,summer
BRADFORD.A,203.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,11.3312253,0.9994360506,6.43839,0.548218,,,,,15.2,25.0,,,7,194,3,1,summer
BRADFORD.A,204.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,10.25458482,0.9991740878,3.78301,0.451082,,,,,17.6667,27.0,,,7,194,3,1,summer
BRADFORD.A,205.0,2013-07-13,2013.0,PAS,1.0,on_fert_band,9.493210941,0.9985796223,7.40603,0.506346,,,,,19.0,29.0,,,7,194,3,1,summer
BRADFORD.A,301.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,8.896202827,0.9986298685,5.14144,0.893009,,,,,14.5333,25.0,,,7,195,3,1,summer
BRADFORD.A,302.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,8.351748797,0.9983125936,3.4142,0.59317,,,,,16.3,28.0,,,7,195,3,1,summer
BRADFORD.A,303.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,9.446519459,0.9992925054,-0.287011,0.0362767,,,,,15.8333,26.0,,,7,195,3,1,summer
BRADFORD.A,304.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,7.897044724,0.993718132,-0.971206,0.105548,,,,,13.1333,27.0,,,7,195,3,1,summer
BRADFORD.A,305.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,10.49700269,0.9991428071,1.55685,0.168289,,,,,13.4333,26.0,,,7,195,3,1,summer
BRADFORD.A,401.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,11.91138724,0.9988311675,4.89746,0.669286,,,,,17.4333,25.0,,,7,195,3,1,summer
BRADFORD.A,402.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,11.23676098,0.9973654409,2.96318,0.343514,,,,,14.2,28.0,,,7,195,3,1,summer
BRADFORD.A,403.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,11.99858469,0.9993996603,-0.618711,0.0225827,,,,,11.1333,26.0,,,7,195,3,1,summer
BRADFORD.A,404.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,10.99112891,0.9996384734,3.21721,0.238818,,,,,15.6,26.0,,,7,195,3,1,summer
BRADFORD.A,405.0,2013-07-14,2013.0,PAS,1.0,on_fert_band,12.58752912,0.9994752709,10.7147,0.905343,,,,,16.2667,27.0,,,7,195,3,1,summer
BRADFORD.A,101.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,14.45103799,0.9998213838,6.51132,0.699084,,,,,14.4667,25.0,,,7,197,3,1,summer
BRADFORD.A,102.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,11.68064892,0.9994074095,4.5998,0.74468,,,,,12.4333,25.0,,,7,197,3,1,summer
BRADFORD.A,103.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,12.73986809,0.999454286,2.95879,0.202522,,,,,9.93333,26.0,,,7,197,3,1,summer
BRADFORD.A,104.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,12.29479469,0.9995092296,3.23805,0.699553,,,,,13.2667,26.0,,,7,197,3,1,summer
BRADFORD.A,105.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,9.70130551,0.9991543527,11.0448,0.85821,,,,,10.6,27.0,,,7,197,3,1,summer
BRADFORD.A,201.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,8.388459045,0.9962318122,5.25905,0.551426,,,,,13.1333,27.0,,,7,197,3,1,summer
BRADFORD.A,202.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,12.21684688,0.9981298203,3.71716,0.137551,,,,,15.7667,29.0,,,7,197,3,1,summer
BRADFORD.A,203.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,12.81264237,0.9987618556,9.0022,0.775118,,,,,13.6,29.0,,,7,197,3,1,summer
BRADFORD.A,204.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,10.66203764,0.9986109009,7.96619,0.914143,,,,,15.0,32.0,,,7,197,3,1,summer
BRADFORD.A,205.0,2013-07-16,2013.0,PAS,1.0,on_fert_band,10.7521831,0.9965307179,6.8533,0.530031,,,,,14.1333,31.0,,,7,197,3,1,summer
BRADFORD.A,301.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,8.933911694,0.9985516906,2.69642,0.809637,,,,,14.8,31.0,,,7,198,3,1,summer
BRADFORD.A,302.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,8.784285447,0.9985495155,1.88923,0.312749,,,,,9.03333,31.0,,,7,198,3,1,summer
BRADFORD.A,303.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,9.917956967,0.998350761,1.34786,0.160884,,,,,12.5667,31.0,,,7,198,3,1,summer
BRADFORD.A,304.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,7.814303564,0.9967835574,4.50328,0.911946,,,,,9.8,30.0,,,7,198,3,1,summer
BRADFORD.A,305.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,10.36687494,0.9995229127,5.15363,0.638384,,,,,8.4,30.0,,,7,198,3,1,summer
BRADFORD.A,401.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,11.23088047,0.9960949912,3.58586,0.259012,,,,,14.0333,29.0,,,7,198,3,1,summer
BRADFORD.A,402.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,14.66205818,0.9995591844,8.50636,0.441027,,,,,16.2,31.0,,,7,198,3,1,summer
BRADFORD.A,403.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,11.33249941,0.999758991,-3.28697,0.235363,,,,,13.0333,30.0,,,7,198,3,1,summer
BRADFORD.A,404.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,10.38786388,0.999280754,-1.27076,0.0719988,,,,,13.6333,29.0,,,7,198,3,1,summer
BRADFORD.A,405.0,2013-07-17,2013.0,PAS,1.0,on_fert_band,13.35574341,0.9986505855,0.506458,0.0104719,,,,,10.8333,30.0,,,7,198,3,1,summer
BRADFORD.A,101.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,11.23088026,0.9996220816,4.8681,0.675223,,,,,7.56667,26.6,,,7,199,3,1,summer
BRADFORD.A,102.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,8.873198682,0.9987164134,2.06581,0.479058,,,,,9.96667,26.5,,,7,199,3,1,summer
BRADFORD.A,103.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,8.450058377,0.9973446159,4.71609,0.634882,,,,,7.3,27.3,,,7,199,3,1,summer
BRADFORD.A,104.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,11.6917217,0.9979737748,-2.17524,0.174394,,,,,7.96667,28.6,,,7,199,3,1,summer
BRADFORD.A,105.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,8.787177239,0.9987199149,15.8006,0.979444,,,,,9.93333,29.0,,,7,199,3,1,summer
BRADFORD.A,201.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,8.21342146,0.9967361787,2.32768,0.298676,,,,,9.66667,29.0,,,7,199,3,1,summer
BRADFORD.A,202.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,10.19421811,0.994730057,2.39202,0.0594609,,,,,11.1,28.8,,,7,199,3,1,summer
BRADFORD.A,203.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,11.8159994,0.9997031905,4.35968,0.399685,,,,,7.86667,30.9,,,7,199,3,1,summer
BRADFORD.A,204.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,10.0003606,0.9932175826,4.98413,0.667614,,,,,11.4333,31.6,,,7,199,3,1,summer
BRADFORD.A,205.0,2013-07-18,2013.0,PAS,1.0,on_fert_band,9.712093949,0.9997520821,5.64529,0.360555,,,,,7.53333,31.3,,,7,199,3,1,summer
BRADFORD.A,101.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,10.67316111,0.9992957315,4.77115,0.843723,,,,,14.8667,23.4,,,7,205,3,1,summer
BRADFORD.A,102.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,9.249327611,0.999000073,2.35949,0.859213,,,,,15.3667,22.8,,,7,205,3,1,summer
BRADFORD.A,103.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,8.848400635,0.9990024879,-0.203961,0.00348488,,,,,14.9,22.7,,,7,205,3,1,summer
BRADFORD.A,104.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,11.46877289,0.9996891625,1.82827,0.359651,,,,,14.6,23.3,,,7,205,3,1,summer
BRADFORD.A,105.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,6.894275715,0.999078269,6.804,0.901753,,,,,13.8333,23.7,,,7,205,3,1,summer
BRADFORD.A,201.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,8.197801856,0.9995306771,2.65596,0.289181,,,,,15.7,24.8,,,7,205,3,1,summer
BRADFORD.A,202.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,8.668798224,0.9980998085,2.50815,0.30752,,,,,15.6,24.7,,,7,205,3,1,summer
BRADFORD.A,203.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,8.950763777,0.9959832939,2.42916,0.749552,,,,,15.7667,25.7,,,7,205,3,1,summer
BRADFORD.A,204.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,8.660173015,0.999191442,6.34748,0.782832,,,,,17.3333,26.9,,,7,205,3,1,summer
BRADFORD.A,205.0,2013-07-24,2013.0,PAS,1.0,on_fert_band,9.305016993,0.9989500279,1.39422,0.135514,,,,,15.4,27.7,,,7,205,3,1,summer
BRADFORD.A,301.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,8.585728361,0.9994137826,3.27728,0.671073,,,,,13.1667,21.9,,,7,206,3,1,summer
BRADFORD.A,302.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,7.606599303,0.9976709803,1.33398,0.374025,,,,,13.0667,22.1,,,7,206,3,1,summer
BRADFORD.A,303.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,9.825301894,0.9993101619,1.58382,0.475714,,,,,12.8667,22.4,,,7,206,3,1,summer
BRADFORD.A,304.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,6.624506536,0.9988284978,-1.76725,0.309739,,,,,13.1,22.8,,,7,206,3,1,summer
BRADFORD.A,305.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,8.989431214,0.9989673267,0.79384,0.143478,,,,,7.8,23.1,,,7,206,3,1,summer
BRADFORD.A,401.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,10.8996809,0.9992532642,4.20533,0.88176,,,,,10.4667,23.2,,,7,206,3,1,summer
BRADFORD.A,402.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,10.16564266,0.9983898803,2.02523,0.169736,,,,,10.4,24.7,,,7,206,3,1,summer
BRADFORD.A,403.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,10.40612453,0.9992667627,2.31972,0.363185,,,,,11.0333,22.6,,,7,206,3,1,summer
BRADFORD.A,404.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,9.466942181,0.9993344323,0.234135,0.00712404,,,,,8.7,24.8,,,7,206,3,1,summer
BRADFORD.A,405.0,2013-07-25,2013.0,PAS,1.0,on_fert_band,11.4418068,0.9986389566,1.88774,0.19346,,,,,9.2,24.6,,,7,206,3,1,summer
BRADFORD.A,101.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,14.46943232,0.9993577199,2.07722,0.204237,,,,,23.7,22.3,,,7,212,3,1,summer
BRADFORD.A,102.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,12.40268732,0.9994906773,1.36963,0.790451,,,,,24.3,22.4,,,7,212,3,1,summer
BRADFORD.A,103.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,14.6939276,0.9996277431,2.83118,0.401552,,,,,20.9,22.3,,,7,212,3,1,summer
BRADFORD.A,104.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,18.46499615,0.9990658705,1.48013,0.381975,,,,,28.8667,22.9,,,7,212,3,1,summer
BRADFORD.A,105.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,13.70227387,0.9998919971,15.7219,0.961856,,,,,25.3333,22.9,,,7,212,3,1,summer
BRADFORD.A,201.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,12.08916375,0.9980186676,-2.17364,0.229089,,,,,26.8333,23.6,,,7,212,3,1,summer
BRADFORD.A,202.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,13.59598212,0.9979000231,4.61062,0.53124,,,,,22.3,24.6,,,7,212,3,1,summer
BRADFORD.A,203.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,17.22472965,0.9995436758,-0.429252,0.0617299,,,,,26.1667,25.5,,,7,212,3,1,summer
BRADFORD.A,204.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,14.63122666,0.9995648282,1.48642,0.0684828,,,,,25.1,24.9,,,7,212,3,1,summer
BRADFORD.A,205.0,2013-07-31,2013.0,PAS,1.0,on_fert_band,12.17558109,0.999057459,5.99978,0.753485,,,,,23.8333,25.4,,,7,212,3,1,summer
BRADFORD.A,301.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,12.12306068,0.9981154694,2.44213,0.69443,,,,,25.9333,20.6,,,8,213,3,1,summer
BRADFORD.A,302.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,10.65412876,0.9995911777,1.55378,0.168758,,,,,21.9667,21.4,,,8,213,3,1,summer
BRADFORD.A,303.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,11.97176653,0.9990933492,2.52402,0.377084,,,,,22.2,21.5,,,8,213,3,1,summer
BRADFORD.A,304.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,10.93204499,0.9996369738,-2.83579,0.457987,,,,,19.0333,21.6,,,8,213,3,1,summer
BRADFORD.A,305.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,15.68270758,0.9976484529,1.78984,0.381723,,,,,20.0667,21.9,,,8,213,3,1,summer
BRADFORD.A,401.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,16.88675253,0.9988200044,0.61895,0.00862547,,,,,23.8,22.3,,,8,213,3,1,summer
BRADFORD.A,402.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,13.07857371,0.9988139498,-0.841409,0.0771191,,,,,25.5333,22.9,,,8,213,3,1,summer
BRADFORD.A,403.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,17.93804172,0.998678741,-1.92498,0.102391,,,,,31.6667,23.0,,,8,213,3,1,summer
BRADFORD.A,404.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,14.39326903,0.9990137677,-4.74896,0.782512,,,,,19.7667,23.1,,,8,213,3,1,summer
BRADFORD.A,405.0,2013-08-01,2013.0,PAS,1.0,on_fert_band,15.91493005,0.9991250639,8.14651,0.645891,,,,,22.7667,23.8,,,8,213,3,1,summer
BRADFORD.A,101.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,11.49506188,0.9995520043,1.861,0.29311,,,,,27.4,21.3,,,8,216,3,1,summer
BRADFORD.A,102.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,9.591827657,0.9994585137,1.11848,0.553874,,,,,24.7667,21.1,,,8,216,3,1,summer
BRADFORD.A,103.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,10.60389543,0.9998566183,1.93268,0.611878,,,,,21.6333,21.0,,,8,216,3,1,summer
BRADFORD.A,104.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,11.42634343,0.999755586,0.156368,0.00432188,,,,,29.1,21.7,,,8,216,3,1,summer
BRADFORD.A,105.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,9.073097183,0.9996738949,13.2389,0.979802,,,,,25.7667,21.6,,,8,216,3,1,summer
BRADFORD.A,201.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,10.99714387,0.9992475025,-1.94172,0.218138,,,,,27.5667,22.5,,,8,216,3,1,summer
BRADFORD.A,202.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,12.9071485,0.9988119032,2.07423,0.551325,,,,,28.3333,23.0,,,8,216,3,1,summer
BRADFORD.A,203.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,12.41682466,0.999605105,6.68206,0.782907,,,,,27.0,23.6,,,8,216,3,1,summer
BRADFORD.A,204.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,12.00047651,0.9988181507,0.954205,0.100193,,,,,31.5667,23.0,,,8,216,3,1,summer
BRADFORD.A,205.0,2013-08-04,2013.0,PAS,1.0,on_fert_band,11.78844677,0.9998335995,3.0153,0.51773,,,,,27.5,23.4,,,8,216,3,1,summer
BRADFORD.A,301.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,11.1244614,0.9986880976,5.82688,0.986855,,,,,26.0667,21.4,,,8,217,3,1,summer
BRADFORD.A,302.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,9.351261523,0.998506469,3.07024,0.479756,,,,,21.5667,21.6,,,8,217,3,1,summer
BRADFORD.A,303.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,12.27424948,0.9985400637,3.32884,0.507793,,,,,21.4,21.6,,,8,217,3,1,summer
BRADFORD.A,304.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,9.625744035,0.9993651704,3.65233,0.678768,,,,,21.9667,21.4,,,8,217,3,1,summer
BRADFORD.A,305.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,11.60403969,0.9991664958,4.76983,0.612713,,,,,20.5333,21.6,,,8,217,3,1,summer
BRADFORD.A,401.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,12.26231255,0.9995053113,3.9528,0.703501,,,,,25.5333,21.9,,,8,217,3,1,summer
BRADFORD.A,402.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,10.5313066,0.9980706594,1.00475,0.0961673,,,,,21.2,21.9,,,8,217,3,1,summer
BRADFORD.A,403.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,12.56507974,0.9990181152,1.53427,0.238194,,,,,24.2,22.0,,,8,217,3,1,summer
BRADFORD.A,404.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,13.16610121,0.9985608651,1.25701,0.106469,,,,,21.8333,22.6,,,8,217,3,1,summer
BRADFORD.A,405.0,2013-08-05,2013.0,PAS,1.0,on_fert_band,12.21640474,0.9992346421,10.2871,0.974575,,,,,25.2,22.5,,,8,217,3,1,summer
BRADFORD.A,101.0,2013-08-15,2013.0,PAS,1.0,on_fert_band,8.815075786,0.9997473463,2.42359,0.411235,,,,,26.1333,18.4,,,8,227,3,1,summer
BRADFORD.A,102.0,2013-08-15,2013.0,PAS,1.0,on_fert_band,6.980439291,0.9984599137,0.996014,0.320006,,,,,23.2,18.3,,,8,227,3,1,summer
BRADFORD.A,103.0,2013-08-15,2013.0,PAS,1.0,on_fert_band,7.4442063,0.9963562515,1.44887,0.278481,,,,,23.6,18.5,,,8,227,3,1,summer
BRADFORD.A,104.0,2013-08-15,2013.0,PAS,1.0,on_fert_band,8.877220737,0.9994110959,6.22039,0.770474,,,,,30.4,19.0,,,8,227,3,1,summer
